35.937496,14.375416,Malta,524.375024,1036.604094
-20.348404,57.552152,Mauritius,862.090424,1266.865627
3.202778,73.22068,Maldives,720.783332,1350.425886
-13.254308,34.301525,Malawi,819.525848,1142.870033
23.634501,-102.552784,Mexico,598.192994,413.0260029
4.210484,101.975766,Malaysia,714.737096,1503.77676
-18.665695,35.529562,Mozambique,851.99417,1149.419154
-22.95764,18.49041,Namibia,877.74584,1058.549357
-20.904305,165.618042,New Caledonia,865.42583,1843.181018
17.607789,8.081666,Niger,634.353266,1003.039525
-29.040835,167.954712,Norfolk Island,914.24501,1855.642479
9.081999,8.675277,Nigeria,685.508006,1006.205252
12.865416,-85.207229,Nicaragua,662.807504,505.5298477
52.132633,5.291266,Netherlands,427.204202,988.1583216
60.472024,8.468946,Norway,377.167856,1005.104889
28.394857,84.124008,Nepal,569.630858,1408.573335
-0.522778,166.931503,Nauru,743.136668,1850.185705
-19.054445,-169.867233,Niue,854.32667,54.03804641
-40.900557,174.885971,New Zealand,985.403342,1892.606883
21.512583,55.923255,Oman,610.924502,1258.178719
8.537981,-80.782127,Panama,688.772114,529.1289167
-9.189967,-75.015152,Peru,795.139802,559.8841944
-17.679742,-149.406843,French Polynesia,846.078452,163.1533063
-6.314993,143.95555,Papua New Guinea,777.889958,1727.654948
12.879721,121.774017,Philippines,662.721674,1609.360833
30.375321,69.345116,Pakistan,557.748074,1329.757504
51.919438,19.145136,Poland,428.483372,1062.04101
46.941936,-56.27111,Saint Pierre and Miquelon,458.348384,659.8461704
-24.703615,-127.439308,Pitcairn Islands,888.22169,280.3061704
18.220833,-66.590149,Puerto Rico,630.675002,604.8147354
31.952162,35.233154,Palestinian Territories,548.287028,1147.83841
39.399872,-8.224454,Portugal,503.600768,916.0789868
7.51498,134.58252,Palau,694.91012,1677.668579
-23.442503,-58.443832,Paraguay,880.655018,648.2590439
25.354826,51.183884,Qatar,587.871044,1232.903653
-21.115141,55.536384,Réunion,866.690846,1256.115536
45.943161,24.96676,Romania,464.341034,1093.087731
44.016521,21.005859,Serbia,475.900874,1071.964246
61.52401,105.318756,Russia,370.85594,1521.604926
-1.940278,29.873888,Rwanda,751.641668,1119.257445
23.885942,45.079162,Saudi Arabia,596.684348,1200.347171
-9.64571,160.156194,Solomon Islands,797.87426,1814.052983
-4.679574,55.491977,Seychelles,768.077444,1255.878713
12.862807,30.217636,Sudan,662.823158,1121.090653
60.128161,18.643501,Sweden,359.231034,1039.365791
1.352083,103.819836,Singapore,731.887502,1513.611185
-24.143474,-10.030696,Saint Helena,884.860844,906.4462982
46.151241,14.995463,Slovenia,463.092554,1039.910804
77.553604,23.670272,Svalbard and Jan Mayen,274.678376,1086.173561
48.669026,19.699024,Slovakia,447.985844,1064.994895
8.460555,-11.779889,Sierra Leone,689.23667,897.117852
43.94236,12.457777,San Marino,476.34584,1026.377325
14.497401,-14.452362,Senegal,653.015594,882.8655535
5.152149,46.199616,Somalia,709.087106,1206.322552
3.919305,-56.027783,Suriname,716.48417,661.1438333
0.18636,6.613081,São Tomé and Príncipe,738.88184,995.207561
13.794185,-88.89653,El Salvador,657.23489,485.8548055
34.802075,38.996815,Syria,531.18755,1167.910014
-26.522503,31.465866,Swaziland,899.135018,1127.747463
21.694025,-71.797928,Turks and Caicos Islands,609.83585,577.04165
15.454166,18.732207,Chad,647.275004,1059.83886
-49.280366,69.348557,French Southern Territories,1035.682196,1329.775854
8.619543,0.824782,Togo,688.282742,964.3385624
15.870032,100.992541,Thailand,644.779808,1498.533221
38.861034,71.276093,Tajikistan,506.833796,1340.055404
-8.967363,-171.855881,Tokelau,793.804178,43.43258663
-8.874217,125.727539,Timor-Leste,793.245302,1630.444965
38.969719,59.556278,Turkmenistan,506.181686,1277.553631
33.886917,9.537499,Tunisia,536.678498,1010.803482
-21.178986,-175.198242,Tonga,867.073916,25.60777541
38.963745,35.243322,Turkey,506.21753,1147.892636
10.691803,-61.222503,Trinidad and Tobago,675.849182,633.4403915
-7.109535,177.64933,Tuvalu,782.65721,1907.343877
23.69781,120.960515,Taiwan,597.81314,1605.022426
-6.369028,34.888822,Tanzania,778.214168,1146.002088
48.379433,31.16558,Ukraine,449.723402,1126.146038
1.373333,32.290275,Uganda,731.760002,1132.144037
37.09024,-95.712891,USA,517.45856,449.5031523
-32.522779,-55.765835,Uruguay,935.136674,662.5408019
41.377491,64.585262,Uzbekistan,491.735054,1304.373202
41.902916,12.453389,Vatican City,488.582504,1026.353924
12.984305,-61.287228,Saint Vincent and the Grenadines,662.09417,633.0952131
6.42375,-66.58973,Venezuela,701.4575,604.8169699
18.420695,-64.639968,British Virgin Islands,629.47583,615.2150507
18.335765,-64.896335,U.S. Virgin Islands,629.98541,613.8478454
14.058324,108.277199,Vietnam,655.650056,1537.382302
-15.376706,166.959158,Vanuatu,832.260236,1850.33319
-13.768752,-177.156097,Wallis and Futuna,822.612512,15.1665347
-13.759029,-172.104629,Samoa,822.554174,42.10601354
42.602636,20.902977,Kosovo,484.384184,1071.415576
15.552727,48.516388,Yemen,646.683638,1218.677897
-12.8275,45.166244,Mayotte,816.965,1200.811579
-30.559482,22.937506,South Africa,923.356892,1082.265719
-13.133897,27.849332,Zambia,818.803382,1108.460488
-19.015438,29.154857,Zimbabwe,854.092628,1115.422852
